time,close,high,low,open,volume
2015-04-07 16:00:00+00:00,173.361550648,174.591005875,173.336459725,173.846641826,78927645.0
2015-04-08 16:00:00+00:00,173.980460082,174.38191485,173.194277828,173.570641673,95376096.0
2015-04-09 16:00:00+00:00,174.733187772,174.950642438,173.286277879,173.813187262,95310611.0
2015-04-10 16:00:00+00:00,175.686642846,175.711733769,174.766642336,174.975733361,77321442.0
2015-04-13 16:00:00+00:00,174.850278746,176.155006742,174.825187823,175.502642744,81679499.0
2015-04-14 16:00:00+00:00,175.209915309,175.393915411,174.04736921,174.683005926,79768915.0
2015-04-15 16:00:00+00:00,176.029552127,176.506279664,175.594642795,175.695006487,103267586.0
2015-04-16 16:00:00+00:00,175.97100664,176.456097818,175.46918818,175.669915564,71965885.0
2015-04-17 16:00:00+00:00,173.947005518,174.992460643,173.135732341,174.783369618,196990812.0
2015-04-20 16:00:00+00:00,175.511006385,175.845552025,174.766642336,174.875369669,92230441.0
2015-04-21 16:00:00+00:00,175.30191536,176.355734126,175.000824284,176.180097665,74174577.0
2015-04-22 16:00:00+00:00,176.188461306,176.347370485,174.71646049,175.669915564,86140077.0
2015-04-23 16:00:00+00:00,176.648461561,177.250643713,175.644824641,175.778642897,109612418.0
2015-04-24 16:00:00+00:00,177.033189047,177.284098277,176.564825151,177.05827997,59269345.0
2015-04-27 16:00:00+00:00,176.255370434,177.710643968,176.088097614,177.593552994,83732761.0
2015-04-28 16:00:00+00:00,176.840825304,176.89100715,175.084460694,176.230279511,95861372.0
2015-04-29 16:00:00+00:00,176.079733973,176.715370689,175.30191536,175.904097512,136185642.0
2015-04-30 16:00:00+00:00,174.398642132,175.929188435,173.645914442,175.55282459,167383533.0
2015-05-01 16:00:00+00:00,176.238643152,176.280461357,175.034278848,175.143006181,104460407.0
2015-05-04 16:00:00+00:00,176.799007099,177.325916482,176.55646151,176.656825202,75894154.0
2015-05-05 16:00:00+00:00,174.733187772,176.857552586,174.574278593,176.481188741,122701747.0
2015-05-06 16:00:00+00:00,173.997187364,175.577915513,172.926641316,175.251733514,146644943.0
2015-05-07 16:00:00+00:00,174.691369567,175.117915258,173.570641673,173.888460031,90082914.0
2015-05-08 16:00:00+00:00,177.016461765,177.183734585,176.297188639,176.339006844,150368352.0
2015-05-11 16:00:00+00:00,176.13827946,177.217189149,176.079733973,176.924461714,78709539.0
2015-05-12 16:00:00+00:00,175.619733718,176.163370383,174.490642183,175.293551719,121677402.0
2015-05-13 16:00:00+00:00,175.686642846,176.656825202,175.419006334,176.046279409,95297523.0
2015-05-14 16:00:00+00:00,177.518280225,177.576825712,176.397552331,176.673552484,99211482.0
2015-05-15 16:00:00+00:00,177.677189404,177.819371301,177.200461867,177.668825763,81505232.0
2015-05-18 16:00:00+00:00,178.22918971,178.48009894,177.451371097,177.509916584,81673998.0
2015-05-19 16:00:00+00:00,178.170644223,178.622280837,177.886280429,178.363007966,75221598.0
2015-05-20 16:00:00+00:00,178.045189608,178.797917298,177.735734891,178.279371556,84044027.0
2015-05-21 16:00:00+00:00,178.56373535,178.772826375,177.735734891,177.928098634,70602792.0
2015-05-22 16:00:00+00:00,178.1455533,178.597189914,178.070280531,178.162280582,58492051.0
2015-05-26 16:00:00+00:00,176.230279511,177.72737125,175.812097461,177.635371199,132179076.0
2015-05-27 16:00:00+00:00,177.869553147,178.128826018,176.347370485,176.665188843,99320790.0
2015-05-28 16:00:00+00:00,177.72737125,177.802644019,176.999734483,177.593552994,81469066.0
2015-05-29 16:00:00+00:00,176.581552433,177.668825763,176.322279562,177.64373484,121287953.0
2015-06-01 16:00:00+00:00,176.924461714,177.593552994,176.155006742,177.267370995,102092565.0
2015-06-02 16:00:00+00:00,176.799007099,177.468098379,175.862279307,176.489552382,96596423.0
2015-06-03 16:00:00+00:00,177.242280072,177.869553147,176.757188894,177.284098277,93273355.0
2015-06-04 16:00:00+00:00,175.862279307,177.116825457,175.427369975,176.573188792,160115031.0
2015-06-05 16:00:00+00:00,175.435733616,176.121552178,174.783369618,175.577915513,116879139.0
2015-06-08 16:00:00+00:00,174.365187568,175.485915462,174.289914799,175.327006283,96148820.0
2015-06-09 16:00:00+00:00,174.356823927,174.88373331,173.704459929,174.331733004,110099215.0
2015-06-10 16:00:00+00:00,176.431006895,176.80737074,175.059369771,175.117915258,145938866.0
2015-06-11 16:00:00+00:00,176.999734483,177.384461969,176.64009792,176.882643509,78051399.0
2015-06-12 16:00:00+00:00,175.644824641,176.339006844,175.368824488,176.155006742,143730699.0
2015-06-15 16:00:00+00:00,174.892096951,175.168097104,173.788096339,174.482278542,135139147.0
2015-06-16 16:00:00+00:00,175.845552025,175.929188435,174.565914952,174.71646049,90518510.0
2015-06-17 16:00:00+00:00,176.129915819,176.740461612,175.126278899,176.121552178,141655248.0
2015-06-18 16:00:00+00:00,177.961553198,178.429917094,176.623370638,176.665188843,183455666.0
2015-06-19 16:00:00+00:00,177.179923401,177.801872755,176.877353445,177.692611382,126136670.0
2015-06-22 16:00:00+00:00,178.087633269,178.675963739,177.885919965,178.138061595,73575425.0
2015-06-23 16:00:00+00:00,178.213704084,178.549892924,177.818682197,178.331370178,71092037.0
2015-06-24 16:00:00+00:00,176.91937705,178.322965457,176.902567608,177.936348291,92804293.0
2015-06-25 16:00:00+00:00,176.381474906,177.549731125,176.305832417,177.448874473,95737041.0
2015-06-26 16:00:00+00:00,176.347856022,176.986614818,175.793144436,176.734473188,100698371.0
2015-06-29 16:00:00+00:00,172.649778782,175.507383922,172.574136293,174.835006242,206748525.0
2015-06-30 16:00:00+00:00,173.011181785,174.246675772,172.532112688,174.246675772,175823965.0
2015-07-01 16:00:00+00:00,174.39796075,174.843410963,173.607916976,174.641697659,142755067.0
2015-07-02 16:00:00+00:00,174.238271051,175.045124267,173.826439722,174.877029847,108529987.0
2015-07-06 16:00:00+00:00,173.742392512,174.524031565,172.750635434,172.918729854,128305619.0
2015-07-07 16:00:00+00:00,174.835006242,174.952672336,171.557165052,173.918891653,190868404.0
2015-07-08 16:00:00+00:00,171.901758613,173.776011396,171.666426425,173.423013114,177868837.0
2015-07-09 16:00:00+00:00,172.21273329,174.271889935,172.195923848,174.002938863,154268819.0
2015-07-10 16:00:00+00:00,174.381151308,174.801387358,173.549083929,174.213056888,139477193.0
2015-07-13 16:00:00+00:00,176.305832417,176.41509379,175.608240574,175.6586689,113226682.0
2015-07-14 16:00:00+00:00,177.070662028,177.381636705,176.213380486,176.238594649,86811769.0
2015-07-15 16:00:00+00:00,177.011828981,177.574945288,176.541164605,177.095876191,105795382.0
2015-07-16 16:00:00+00:00,178.43222683,178.43222683,177.801872755,178.028800222,112253982.0
2015-07-17 16:00:00+00:00,178.583511808,178.642344855,178.01199078,178.465845714,94617966.0
2015-07-20 16:00:00+00:00,178.675963739,179.171842278,178.356584341,178.827248717,71017250.0
2015-07-21 16:00:00+00:00,177.969967175,178.802034554,177.667397219,178.558297645,82999964.0
2015-07-22 16:00:00+00:00,177.650587777,177.986776617,177.247161169,177.263970611,93216922.0
2015-07-23 16:00:00+00:00,176.650425978,177.885919965,176.289022975,177.793468034,98075340.0
2015-07-24 16:00:00+00:00,174.8181968,176.810115677,174.48200796,176.709259025,123118432.0
2015-07-27 16:00:00+00:00,173.801225559,174.439984355,173.355775346,173.960915258,137457004.0
2015-07-28 16:00:00+00:00,175.936024693,176.07890495,173.80963028,174.65010238,133422028.0
2015-07-29 16:00:00+00:00,177.146304517,177.373231984,175.927619972,176.028476624,111813526.0
2015-07-30 16:00:00+00:00,177.188328122,177.356422542,176.011667182,176.66723542,100862775.0
2015-07-31 16:00:00+00:00,176.91937705,177.717825545,176.633616536,177.709420824,103833023.0
2015-08-03 16:00:00+00:00,176.322641859,176.944591213,175.364503665,176.944591213,123705266.0
2015-08-04 16:00:00+00:00,175.978048298,176.700854304,175.49057448,176.24699937,89749651.0
2015-08-05 16:00:00+00:00,176.557974047,177.600159451,176.272213533,176.83532984,90496377.0
2015-08-06 16:00:00+00:00,175.112362035,176.843734561,174.524031565,176.726068467,122026822.0
2015-08-07 16:00:00+00:00,174.776173195,175.103957314,173.868463327,174.952672336,119255829.0
2015-08-10 16:00:00+00:00,176.978210097,177.062257307,175.894001088,175.902405809,84576765.0
2015-08-11 16:00:00+00:00,175.381313107,176.053690787,174.616483496,175.625050016,125532894.0
2015-08-12 16:00:00+00:00,175.591431132,175.776334994,172.599350456,174.095390794,191949205.0
2015-08-13 16:00:00+00:00,175.372908386,176.120928555,174.835006242,175.448550875,99483002.0
2015-08-14 16:00:00+00:00,176.011667182,176.07890495,175.036719546,175.179599803,76927560.0
2015-08-17 16:00:00+00:00,176.995019539,176.995019539,174.952672336,175.431741433,86805168.0
2015-08-18 16:00:00+00:00,176.482331558,177.070662028,176.24699937,176.742877909,77180384.0
2015-08-19 16:00:00+00:00,175.087147872,176.507545721,174.271889935,175.74271611,188198383.0
2015-08-20 16:00:00+00:00,171.431094237,174.120604957,171.380665911,173.591107534,200874685.0
2015-08-21 16:00:00+00:00,166.270595543,170.548598532,166.026858634,169.615674501,359473791.0
2015-08-24 16:00:00+00:00,159.26946295,164.598056064,153.764370695,157.580114029,502655211.0
2015-08-25 16:00:00+00:00,157.395210167,164.270271945,157.218711026,164.270271945,367960497.0
2015-08-26 16:00:00+00:00,163.438204566,163.715560359,158.319729477,161.547142341,341296323.0
2015-08-27 16:00:00+00:00,167.480875367,167.598541461,164.068558641,165.615027305,265840093.0
2015-08-28 16:00:00+00:00,167.489280088,167.951539743,166.346238032,166.83371185,149838992.0
2015-08-31 16:00:00+00:00,166.136120007,167.354804552,165.589813142,166.531141894,148889546.0
2015-09-01 16:00:00+00:00,161.177334617,163.690346196,160.303243633,162.269948347,260536606.0
2015-09-02 16:00:00+00:00,164.236653061,164.261867224,161.732046203,163.631513149,161477397.0
2015-09-03 16:00:00+00:00,164.354319155,166.455499405,163.858440616,164.942649625,157304350.0
2015-09-04 16:00:00+00:00,161.866521739,162.933921306,161.042859081,162.110258648,186452984.0
2015-09-08 16:00:00+00:00,165.934406703,166.085691681,164.043344478,164.707317437,120186762.0
2015-09-09 16:00:00+00:00,163.715560359,167.640565066,163.345752635,167.531303693,148693501.0
2015-09-10 16:00:00+00:00,164.606460785,165.757907562,163.261705425,163.47182345,154380837.0
2015-09-11 16:00:00+00:00,165.354480954,165.371290396,163.505442334,164.161010572,117822645.0
2015-09-14 16:00:00+00:00,164.740936321,165.5730037,164.261867224,165.530980095,80147409.0
2015-09-15 16:00:00+00:00,166.800092966,167.245543179,164.808174089,165.228410139,120276852.0
2015-09-16 16:00:00+00:00,168.245704978,168.43060884,166.758069361,167.102662922,104439700.0
2015-09-17 16:00:00+00:00,167.867492533,170.481360764,167.489280088,168.060801116,264138569.0
2015-09-18 16:00:00+00:00,165.13011513,166.912793784,164.716128144,165.375127836,221990435.0
2015-09-21 16:00:00+00:00,165.983435244,167.014178352,164.935794708,165.97498653,105548594.0
2015-09-22 16:00:00+00:00,163.829013174,164.293692444,162.696885498,163.82056446,149311751.0
2015-09-23 16:00:00+00:00,163.56710304,164.471115438,162.984141774,164.014884882,100169371.0
2015-09-24 16:00:00+00:00,162.97569306,163.44037233,160.998693984,162.325142082,163853940.0
2015-09-25 16:00:00+00:00,162.93344949,164.749923,162.054783234,164.420423154,146449851.0
2015-09-28 16:00:00+00:00,158.844271914,162.13082166,158.531669496,162.00409095,166165831.0
2015-09-29 16:00:00+00:00,158.937207768,160.305899436,157.931810802,159.038592336,158082716.0
2015-09-30 16:00:00+00:00,161.902706382,162.063231948,160.052438016,160.86351456,164431073.0
2015-10-01 16:00:00+00:00,162.325142082,162.629295786,160.373489148,162.240654942,142508663.0
2015-10-02 16:00:00+00:00,164.749923,164.749923,159.782079168,160.31434815,202628716.0
2015-10-05 16:00:00+00:00,167.681626758,167.909742036,165.873601962,165.991883958,133764170.0
2015-10-06 16:00:00+00:00,167.107114206,168.112511172,166.4396658,167.512652478,116234155.0
2015-10-07 16:00:00+00:00,168.475805874,168.830651862,166.853652786,168.00267789,129695317.0
2015-10-08 16:00:00+00:00,169.996574394,170.28383067,167.783011326,168.095613744,160277974.0
2015-10-09 16:00:00+00:00,170.097958962,170.57953566,169.464305412,170.15709996,101993404.0
2015-10-12 16:00:00+00:00,170.258484528,170.461253664,169.743112974,170.182446102,59095664.0
2015-10-13 16:00:00+00:00,169.18549785,170.799202224,169.01652357,169.506548982,87543868.0
2015-10-14 16:00:00+00:00,168.374421306,169.709318118,168.078716316,169.109459424,103887451.0
2015-10-15 16:00:00+00:00,170.95972779,170.95972779,168.670126296,169.01652357,136756859.0
2015-10-16 16:00:00+00:00,171.737009478,171.745458192,170.596433088,171.356817348,117480578.0
2015-10-19 16:00:00+00:00,171.821496618,171.821496618,170.773856082,171.111804642,81809158.0
2015-10-20 16:00:00+00:00,171.601830054,172.218586176,171.12870207,171.390612204,81848575.0
2015-10-21 16:00:00+00:00,170.53729209,172.176342606,170.36831781,172.049611896,108816125.0
2015-10-22 16:00:00+00:00,173.418303564,173.629521414,171.348368634,171.5088942,177832199.0
2015-10-23 16:00:00+00:00,175.319264214,175.69100763,174.29696982,175.091148936,145247651.0
2015-10-26 16:00:00+00:00,174.8883798,175.200982218,174.516636384,175.116495078,71443302.0
2015-10-27 16:00:00+00:00,174.55043124,174.8883798,173.87453412,174.21248268,81142569.0
2015-10-28 16:00:00+00:00,176.53587903,176.552776458,174.220931394,174.8883798,142659685.0
2015-10-29 16:00:00+00:00,176.434494462,176.806237878,175.910674194,176.037404904,91009357.0
2015-10-30 16:00:00+00:00,175.674110202,176.949866016,175.589623062,176.637263598,125800285.0
2015-11-02 16:00:00+00:00,177.752493846,177.946814268,175.885328052,176.037404904,90561097.0
2015-11-03 16:00:00+00:00,178.2678654,178.825480524,177.16953258,177.406096572,105194424.0
2015-11-04 16:00:00+00:00,177.727147704,178.681852386,177.194878722,178.580467818,101466555.0
2015-11-05 16:00:00+00:00,177.54972471,178.250967972,176.654161026,177.794737416,83281251.0
2015-11-06 16:00:00+00:00,177.456788856,177.693352848,176.130340758,177.203327436,104476935.0
2015-11-09 16:00:00+00:00,175.800840912,176.992109586,174.84613623,176.856930162,137970736.0
2015-11-10 16:00:00+00:00,176.206379184,176.24017404,175.048905366,175.344610356,78494752.0
2015-11-11 16:00:00+00:00,175.513584636,176.527430316,175.454443638,176.49363546,73380822.0
2015-11-12 16:00:00+00:00,173.11414986,174.939072084,173.046560148,174.474392814,128564750.0
2015-11-13 16:00:00+00:00,171.111804642,172.919829438,171.035766216,172.657919304,163939932.0
2015-11-16 16:00:00+00:00,173.74780341,173.74780341,170.824548366,170.91748422,116798954.0
2015-11-17 16:00:00+00:00,173.53658556,174.913725942,173.097252432,174.018162258,125847153.0
2015-11-18 16:00:00+00:00,176.307763752,176.49363546,174.051957114,174.068854542,121252092.0
2015-11-19 16:00:00+00:00,176.189481756,176.62036617,175.90222548,176.19793047,89996815.0
2015-11-20 16:00:00+00:00,176.899173732,177.524378568,176.459840604,176.975212158,96123731.0
2015-11-23 16:00:00+00:00,176.654161026,177.406096572,176.181033042,176.91607116,71039338.0
2015-11-24 16:00:00+00:00,176.890725018,177.279365862,175.234777074,175.623417918,103488716.0
2015-11-25 16:00:00+00:00,176.83158402,177.203327436,176.586571314,176.983660872,56736813.0
2015-11-27 13:00:00+00:00,177.025904442,177.25401972,176.468289318,176.91607116,34998038.0
2015-11-30 16:00:00+00:00,176.316212466,177.330058146,176.206379184,177.245571006,104612029.0
2015-12-01 16:00:00+00:00,177.997506552,178.115788548,176.679507168,176.932968588,104163390.0
2015-12-02 16:00:00+00:00,176.189481756,178.2678654,175.927571622,177.92991684,115444294.0
2015-12-03 16:00:00+00:00,173.688662412,176.70485331,172.995867864,176.49363546,161128689.0
2015-12-04 16:00:00+00:00,177.135737724,177.397647858,173.992816116,174.12799554,193927328.0
2015-12-07 16:00:00+00:00,175.961366478,176.780891736,175.05735408,176.74709688,107894102.0
2015-12-08 16:00:00+00:00,174.879931086,175.767046056,173.857636692,174.449046672,104233134.0
2015-12-09 16:00:00+00:00,173.477444562,176.307763752,172.505842452,174.21248268,167597778.0
2015-12-10 16:00:00+00:00,173.925226404,175.251674502,173.32536771,173.570380416,123981585.0
2015-12-11 16:00:00+00:00,170.562638232,172.472047596,170.250035814,171.829945332,212344662.0
2015-12-14 16:00:00+00:00,171.5088942,171.5088942,168.948933858,170.74850994,176648870.0
2015-12-15 16:00:00+00:00,173.249329284,174.136444254,172.81844487,172.936726866,161113216.0
2015-12-16 16:00:00+00:00,175.750148628,176.062751046,173.055008862,174.356110818,205333486.0
2015-12-17 16:00:00+00:00,173.080355004,176.138789472,173.063457576,176.045853618,181204200.0
2015-12-18 16:00:00+00:00,170.003578658,172.442886081,169.969581342,172.340894133,248041235.0
2015-12-21 16:00:00+00:00,171.43146593,171.584453852,170.063073961,171.201984047,101113008.0
2015-12-22 16:00:00+00:00,173.012341124,173.258821665,171.303975995,172.28139883,111158921.0
2015-12-23 16:00:00+00:00,175.128674045,175.145672703,173.879272682,173.98126463,118560204.0
2015-12-24 13:00:00+00:00,174.788700885,175.366655257,174.601715647,174.848196188,43889451.0
2015-12-28 16:00:00+00:00,174.423229738,174.448727725,173.343814955,174.117253894,71787909.0
2015-12-29 16:00:00+00:00,176.27608346,176.607557291,175.485645863,175.536641837,97048347.0
2015-12-30 16:00:00+00:00,175.026682097,176.114596209,174.882193504,176.012604261,66656814.0
2015-12-31 16:00:00+00:00,173.292818981,174.992684781,173.292818981,174.380733093,104198799.0
2016-01-04 16:00:00+00:00,170.845012229,170.862010887,168.788174611,170.437044437,228312935.0
2016-01-05 16:00:00+00:00,171.133989415,171.60145251,170.029076645,171.167986731,112111300.0
2016-01-06 16:00:00+00:00,169.009157165,170.029076645,167.94674104,168.567192057,147450202.0
2016-01-07 16:00:00+00:00,164.878483271,167.802252447,164.538510111,166.008894028,219972597.0
2016-01-08 16:00:00+00:00,163.144620155,166.459358465,162.830144982,165.915401409,196843336.0
2016-01-11 16:00:00+00:00,163.280609419,164.37702286,161.342762407,164.079546345,201024653.0
2016-01-12 16:00:00+00:00,164.598005414,165.354445695,162.456174506,164.759492665,175789181.0
2016-01-13 16:00:00+00:00,160.526826823,165.617924894,160.110359702,165.337447037,221297108.0
2016-01-14 16:00:00+00:00,163.093624181,164.258032254,159.498408014,161.104781195,223562349.0
2016-01-15 16:00:00+00:00,159.642896607,160.433334204,157.679551608,158.758966391,318233959.0
2016-01-19 16:00:00+00:00,159.838381174,161.580743619,158.266005309,161.444754355,191563588.0
2016-01-20 16:00:00+00:00,157.926032149,159.353919421,153.854853558,157.2375865,267180661.0
2016-01-21 16:00:00+00:00,158.68247243,160.526826823,156.940109985,158.249006651,172696062.0
2016-01-22 16:00:00+00:00,161.954714095,162.133200004,160.535326152,161.300265762,162886604.0
2016-01-25 16:00:00+00:00,159.472910027,161.614740935,159.285924789,161.410757039,125447532.0
2016-01-26 16:00:00+00:00,161.691234896,161.937715437,159.812883187,160.161355676,143582238.0
2016-01-27 16:00:00+00:00,159.906375806,162.813146324,158.988448274,161.130279182,172114622.0
2016-01-28 16:00:00+00:00,160.781806693,161.65723758,159.081940893,161.487251,132731744.0
2016-01-29 16:00:00+00:00,164.776491323,164.776491323,161.385259052,161.512748987,198488628.0
2016-02-01 16:00:00+00:00,164.589506085,165.379943682,163.059626865,163.61208325,130056839.0
2016-02-02 16:00:00+00:00,161.580743619,163.153119484,161.096281866,163.10212351,182619841.0
2016-02-03 16:00:00+00:00,162.532668467,163.000131562,159.030944919,162.651659073,192262401.0
2016-02-04 16:00:00+00:00,162.787648337,163.816067146,161.453253684,162.099202688,127261449.0
2016-02-05 16:00:00+00:00,159.770386542,162.405178532,159.10743888,162.311685913,172103305.0
2016-02-08 16:00:00+00:00,157.535063015,158.189511348,155.376233449,157.875036175,181642013.0
2016-02-09 16:00:00+00:00,157.535063015,158.877956997,155.716206609,155.860695202,171847845.0
2016-02-10 16:00:00+00:00,157.501065699,160.059363728,157.339578448,158.461489876,137971755.0
2016-02-11 16:00:00+00:00,155.563218687,156.47264689,153.914348861,155.010762302,192884809.0
2016-02-12 16:00:00+00:00,158.639975785,158.639975785,156.362155613,157.178091197,122649389.0
2016-02-16 16:00:00+00:00,161.325763749,161.325763749,159.481409356,160.450332862,113588577.0
2016-02-17 16:00:00+00:00,163.926558423,164.309028228,162.345683229,162.439175848,138879539.0
2016-02-18 16:00:00+00:00,163.229613445,164.258032254,162.949135588,164.224034938,106863182.0
2016-02-19 16:00:00+00:00,163.1871168,163.340104722,161.869720805,162.464673835,115820281.0
2016-02-22 16:00:00+00:00,165.592426907,165.694418855,164.71699602,164.80198931,104625087.0
2016-02-23 16:00:00+00:00,163.467594657,165.158961128,163.340104722,164.878483271,110926564.0
2016-02-24 16:00:00+00:00,164.232534267,164.487514137,160.909296628,162.014209398,147816055.0
2016-02-25 16:00:00+00:00,166.204378595,166.204378595,163.892561107,164.657500717,115963608.0
2016-02-26 16:00:00+00:00,165.82190879,167.164802772,165.65192221,167.028813508,131317579.0
2016-02-29 16:00:00+00:00,164.513012124,166.782332967,164.411020176,165.804910132,119896458.0
2016-03-01 16:00:00+00:00,168.465200109,168.465200109,165.277951734,165.779412145,141595109.0
2016-03-02 16:00:00+00:00,169.162145087,169.187643074,167.649264525,168.03173433,104836671.0
2016-03-03 16:00:00+00:00,169.791095433,169.808094091,168.380206819,168.88166723,105323540.0
2016-03-04 16:00:00+00:00,170.292555844,171.133989415,169.162145087,169.98658,125552994.0
2016-03-07 16:00:00+00:00,170.522037727,170.896008203,169.366128983,169.47662026,97875241.0
